id1,id2,tag,tag_counts,selfpairs,DegreePercentile1,DegreePercentile2,DegreePercentileProduct
MAINE,RHODE_ISLAND,MAINE_RHODE_ISLAND,1,0,0.0208333333333334,0.270833333333333,-0.0106479241943157
RHODE_ISLAND,WASHINGTON,RHODE_ISLAND_WASHINGTON,1,0,0.270833333333333,0.0833333333333334,-0.00253374699175242
FLORIDA,VERMONT,FLORIDA_VERMONT,1,0,0.0833333333333334,0.270833333333333,-0.000999207424663341
LOUISIANA,SOUTH_CAROLINA,LOUISIANA_SOUTH_CAROLINA,1,0,0.270833333333333,0.0833333333333334,-0.000411286435407016
FLORIDA,NORTH_DAKOTA,FLORIDA_NORTH_DAKOTA,1,0,0.0833333333333334,0.270833333333333,0.00302947304661316
SOUTH_CAROLINA,TEXAS,SOUTH_CAROLINA_TEXAS,1,0,0.0833333333333334,0.479166666666667,0.0166293027556036
CONNECTICUT,WASHINGTON,CONNECTICUT_WASHINGTON,1,0,0.270833333333333,0.0833333333333334,0.0254714901016731
CALIFORNIA,VERMONT,CALIFORNIA_VERMONT,1,0,0.270833333333333,0.270833333333333,0.0345556865976602
DELAWARE,NORTH_DAKOTA,DELAWARE_NORTH_DAKOTA,1,0,0.270833333333333,0.270833333333333,0.0424060980544624
CONNECTICUT,NORTH_DAKOTA,CONNECTICUT_NORTH_DAKOTA,1,0,0.270833333333333,0.270833333333333,0.0447359723327198
LOUISIANA,NEW_JERSEY,LOUISIANA_NEW_JERSEY,1,0,0.270833333333333,0.270833333333333,0.0484570018844321
CALIFORNIA,NEW_HAMPSHIRE,CALIFORNIA_NEW_HAMPSHIRE,1,0,0.270833333333333,0.270833333333333,0.0705299901337815
DELAWARE,VERMONT,DELAWARE_VERMONT,1,0,0.270833333333333,0.270833333333333,0.082213430404213
ALABAMA,NEW_HAMPSHIRE,ALABAMA_NEW_HAMPSHIRE,1,0,0.479166666666667,0.270833333333333,0.0912843964021006
CONNECTICUT,NEW_JERSEY,CONNECTICUT_NEW_JERSEY,1,0,0.270833333333333,0.270833333333333,0.0962470008643462
RHODE_ISLAND,WISCONSIN,RHODE_ISLAND_WISCONSIN,1,0,0.270833333333333,0.479166666666667,0.111712559212084
MISSISSIPPI,NEW_HAMPSHIRE,MISSISSIPPI_NEW_HAMPSHIRE,1,0,0.479166666666667,0.270833333333333,0.116574030700507
CALIFORNIA,NEW_JERSEY,CALIFORNIA_NEW_JERSEY,1,0,0.270833333333333,0.270833333333333,0.135676509151799
LOUISIANA,OREGON,LOUISIANA_OREGON,1,0,0.270833333333333,0.479166666666667,0.151144582799182
DELAWARE,KANSAS,DELAWARE_KANSAS,1,0,0.270833333333333,0.479166666666667,0.170697822367774
INDIANA,WISCONSIN,INDIANA_WISCONSIN,1,0,0.479166666666667,0.479166666666667,0.187616578716381
ALABAMA,WISCONSIN,ALABAMA_WISCONSIN,1,0,0.479166666666667,0.479166666666667,0.190879913339067
INDIANA,MONTANA,INDIANA_MONTANA,1,0,0.479166666666667,0.479166666666667,0.213277198446762
INDIANA,TEXAS,INDIANA_TEXAS,1,0,0.479166666666667,0.479166666666667,0.23305531476432
ALABAMA,KANSAS,ALABAMA_KANSAS,1,0,0.479166666666667,0.479166666666667,0.236781529560571
MARYLAND,MONTANA,MARYLAND_MONTANA,1,0,0.479166666666667,0.479166666666667,0.248018409633963
MISSISSIPPI,OREGON,MISSISSIPPI_OREGON,1,0,0.479166666666667,0.479166666666667,0.255669023821408
MARYLAND,NORTH_CAROLINA,MARYLAND_NORTH_CAROLINA,1,0,0.479166666666667,0.479166666666667,0.267059481956583
ARIZONA,TEXAS,ARIZONA_TEXAS,1,0,0.6875,0.479166666666667,0.280723943412029
KANSAS,MARYLAND,KANSAS_MARYLAND,1,0,0.479166666666667,0.479166666666667,0.289957603668653
MARYLAND,MINNESOTA,MARYLAND_MINNESOTA,1,0,0.479166666666667,0.6875,0.308447229435677
KANSAS,MINNESOTA,KANSAS_MINNESOTA,1,0,0.479166666666667,0.6875,0.308593223589855
OHIO,WISCONSIN,OHIO_WISCONSIN,1,0,0.6875,0.479166666666667,0.309847281917785
MASSACHUSETTS,NORTH_CAROLINA,MASSACHUSETTS_NORTH_CAROLINA,1,0,0.6875,0.479166666666667,0.310893387297045
MICHIGAN,OREGON,MICHIGAN_OREGON,1,0,0.6875,0.479166666666667,0.312937167066084
NORTH_CAROLINA,VIRGINIA,NORTH_CAROLINA_VIRGINIA,1,0,0.479166666666667,0.6875,0.321999911254826
OREGON,VIRGINIA,OREGON_VIRGINIA,1,0,0.479166666666667,0.6875,0.32231555690536
NORTH_CAROLINA,WEST_VIRGINIA,NORTH_CAROLINA_WEST_VIRGINIA,1,0,0.479166666666667,0.6875,0.323461124400536
MONTANA,WEST_VIRGINIA,MONTANA_WEST_VIRGINIA,1,0,0.479166666666667,0.6875,0.327334670943071
ALABAMA,OHIO,ALABAMA_OHIO,1,0,0.479166666666667,0.6875,0.347288742026287
MISSISSIPPI,WEST_VIRGINIA,MISSISSIPPI_WEST_VIRGINIA,1,0,0.479166666666667,0.6875,0.366986491103978
INDIANA,PENNSYLVANIA,INDIANA_PENNSYLVANIA,1,0,0.479166666666667,0.916666666666667,0.422940092452511
IDAHO,TEXAS,IDAHO_TEXAS,1,0,0.916666666666667,0.479166666666667,0.439173955501683
MISSISSIPPI,OKLAHOMA,MISSISSIPPI_OKLAHOMA,1,0,0.479166666666667,0.916666666666667,0.446393589744512
ARIZONA,MASSACHUSETTS,ARIZONA_MASSACHUSETTS,1,0,0.6875,0.6875,0.451638300019182
MASSACHUSETTS,NEVADA,MASSACHUSETTS_NEVADA,1,0,0.6875,0.6875,0.464664992873832
GEORGIA,NEW_MEXICO,GEORGIA_NEW_MEXICO,1,0,0.6875,0.6875,0.46482124616033
GEORGIA,MINNESOTA,GEORGIA_MINNESOTA,1,0,0.6875,0.6875,0.468811738106619
MASSACHUSETTS,OHIO,MASSACHUSETTS_OHIO,1,0,0.6875,0.6875,0.472280388250019
COLORADO,MONTANA,COLORADO_MONTANA,1,0,0.958333333333333,0.479166666666667,0.476293537759446
NEW_MEXICO,OHIO,NEW_MEXICO_OHIO,1,0,0.6875,0.6875,0.480398646853903
MICHIGAN,WEST_VIRGINIA,MICHIGAN_WEST_VIRGINIA,1,0,0.6875,0.6875,0.504049075211766
NEW_MEXICO,VIRGINIA,NEW_MEXICO_VIRGINIA,1,0,0.6875,0.6875,0.508848265214464
ARIZONA,MINNESOTA,ARIZONA_MINNESOTA,1,0,0.6875,0.6875,0.521430826438834
MICHIGAN,PENNSYLVANIA,MICHIGAN_PENNSYLVANIA,1,0,0.6875,0.916666666666667,0.62135889650127
IDAHO,VIRGINIA,IDAHO_VIRGINIA,1,0,0.916666666666667,0.6875,0.624047673550527
MINNESOTA,SOUTH_DAKOTA,MINNESOTA_SOUTH_DAKOTA,1,0,0.6875,0.916666666666667,0.62428435591795
ARKANSAS,MICHIGAN,ARKANSAS_MICHIGAN,1,0,0.916666666666667,0.6875,0.626244764701717
MASSACHUSETTS,OKLAHOMA,MASSACHUSETTS_OKLAHOMA,1,0,0.6875,0.916666666666667,0.626508101761797
COLORADO,GEORGIA,COLORADO_GEORGIA,1,0,0.958333333333333,0.6875,0.628965606995623
SOUTH_DAKOTA,VIRGINIA,SOUTH_DAKOTA_VIRGINIA,1,0,0.916666666666667,0.6875,0.629217205770293
GEORGIA,PENNSYLVANIA,GEORGIA_PENNSYLVANIA,1,0,0.6875,0.916666666666667,0.629226834369468
ARIZONA,OKLAHOMA,ARIZONA_OKLAHOMA,1,0,0.6875,0.916666666666667,0.632389947195109
KENTUCKY,NEVADA,KENTUCKY_NEVADA,1,0,0.958333333333333,0.6875,0.636833762821223
IDAHO,MICHIGAN,IDAHO_MICHIGAN,1,0,0.916666666666667,0.6875,0.649291394370502
OHIO,UTAH,OHIO_UTAH,1,0,0.6875,0.916666666666667,0.654521817033988
COLORADO,NEW_MEXICO,COLORADO_NEW_MEXICO,1,0,0.958333333333333,0.6875,0.655667589209068
MISSOURI,NEVADA,MISSOURI_NEVADA,1,0,1,0.6875,0.656847478929023
NEVADA,WYOMING,NEVADA_WYOMING,1,0,0.6875,0.916666666666667,0.658545598984686
NEVADA,SOUTH_DAKOTA,NEVADA_SOUTH_DAKOTA,1,0,0.6875,0.916666666666667,0.66574176374039
COLORADO,NEW_MEXICO,COLORADO_NEW_MEXICO,1,0,0.958333333333333,0.6875,0.667985131712421
GEORGIA,KENTUCKY,GEORGIA_KENTUCKY,1,0,0.6875,0.958333333333333,0.669304349475197
MISSOURI,WEST_VIRGINIA,MISSOURI_WEST_VIRGINIA,1,0,1,0.6875,0.698953356650358
ARIZONA,MISSOURI,ARIZONA_MISSOURI,1,0,0.6875,1,0.720448373437244
IDAHO,ILLINOIS,IDAHO_ILLINOIS,1,0,0.916666666666667,0.916666666666667,0.802398941741568
OKLAHOMA,PENNSYLVANIA,OKLAHOMA_PENNSYLVANIA,1,0,0.916666666666667,0.916666666666667,0.802803536574288
ARKANSAS,IOWA,ARKANSAS_IOWA,1,0,0.916666666666667,0.916666666666667,0.807430145365207
IOWA,NEBRASKA,IOWA_NEBRASKA,1,0,0.916666666666667,0.916666666666667,0.81326091505858
OKLAHOMA,SOUTH_DAKOTA,OKLAHOMA_SOUTH_DAKOTA,1,0,0.916666666666667,0.916666666666667,0.824109552472501
SOUTH_DAKOTA,WYOMING,SOUTH_DAKOTA_WYOMING,1,0,0.916666666666667,0.916666666666667,0.824628976102028
ARKANSAS,NEBRASKA,ARKANSAS_NEBRASKA,1,0,0.916666666666667,0.916666666666667,0.825201877149061
ARKANSAS,IOWA,ARKANSAS_IOWA,1,0,0.916666666666667,0.916666666666667,0.828420759371798
NEW_YORK,WYOMING,NEW_YORK_WYOMING,1,0,0.916666666666667,0.916666666666667,0.831278606314226
ARKANSAS,NEW_YORK,ARKANSAS_NEW_YORK,1,0,0.916666666666667,0.916666666666667,0.837117051684821
KENTUCKY,WYOMING,KENTUCKY_WYOMING,1,0,0.958333333333333,0.916666666666667,0.846592896062167
ILLINOIS,UTAH,ILLINOIS_UTAH,1,0,0.916666666666667,0.916666666666667,0.848714565745031
IOWA,NEW_YORK,IOWA_NEW_YORK,1,0,0.916666666666667,0.916666666666667,0.849218295011617
ILLINOIS,IOWA,ILLINOIS_IOWA,1,0,0.916666666666667,0.916666666666667,0.851504746815279
ILLINOIS,NEW_YORK,ILLINOIS_NEW_YORK,1,0,0.916666666666667,0.916666666666667,0.873772433041325
NEBRASKA,WYOMING,NEBRASKA_WYOMING,1,0,0.916666666666667,0.916666666666667,0.875581399008232
KENTUCKY,NEBRASKA,KENTUCKY_NEBRASKA,1,0,0.958333333333333,0.916666666666667,0.879271870829044
COLORADO,IOWA,COLORADO_IOWA,1,0,0.958333333333333,0.916666666666667,0.88265878409278
OKLAHOMA,SOUTH_DAKOTA,OKLAHOMA_SOUTH_DAKOTA,1,0,0.916666666666667,0.916666666666667,0.890530694996772
ILLINOIS,KENTUCKY,ILLINOIS_KENTUCKY,1,0,0.916666666666667,0.958333333333333,0.891793315105201
ARKANSAS,COLORADO,ARKANSAS_COLORADO,1,0,0.916666666666667,0.958333333333333,0.895047502830886
MISSOURI,WYOMING,MISSOURI_WYOMING,1,0,1,0.916666666666667,0.896361449107783
COLORADO,UTAH,COLORADO_UTAH,1,0,0.958333333333333,0.916666666666667,0.898319586837026
TENNESSEE,UTAH,TENNESSEE_UTAH,1,0,1,0.916666666666667,0.905876727963957
NEW_YORK,TENNESSEE,NEW_YORK_TENNESSEE,1,0,0.916666666666667,1,0.906356211766514
NEW_YORK,TENNESSEE,NEW_YORK_TENNESSEE,1,0,0.916666666666667,1,0.91050012063124
KENTUCKY,UTAH,KENTUCKY_UTAH,1,0,0.958333333333333,0.916666666666667,0.911639026574316
PENNSYLVANIA,TENNESSEE,PENNSYLVANIA_TENNESSEE,1,0,0.916666666666667,1,0.912465914606369
NEBRASKA,TENNESSEE,NEBRASKA_TENNESSEE,1,0,0.916666666666667,1,0.915534334238821
PENNSYLVANIA,TENNESSEE,PENNSYLVANIA_TENNESSEE,1,0,0.916666666666667,1,0.920134581960782
MISSOURI,NEBRASKA,MISSOURI_NEBRASKA,1,0,1,0.916666666666667,0.92559439786867
ILLINOIS,MISSOURI,ILLINOIS_MISSOURI,1,0,0.916666666666667,1,0.933252668019355
MISSOURI,UTAH,MISSOURI_UTAH,1,0,1,0.916666666666667,0.938565725175449
IDAHO,TENNESSEE,IDAHO_TENNESSEE,1,0,0.916666666666667,1,0.942446105701327
KENTUCKY,MISSOURI,KENTUCKY_MISSOURI,1,0,0.958333333333333,1,0.949318433929081
IDAHO,TENNESSEE,IDAHO_TENNESSEE,1,0,0.916666666666667,1,0.960918242220105
