id1,id2,tag,tag_counts,selfpairs,DegreePercentile1,DegreePercentile2,DegreePercentileProduct
MICHIGAN,SOUTH_CAROLINA,MICHIGAN_SOUTH_CAROLINA,1,0,0.6875,0.0833333333333334,0.0212339965248511
FLORIDA,VERMONT,FLORIDA_VERMONT,1,0,0.0833333333333334,0.270833333333333,0.0315522423549544
KANSAS,WASHINGTON,KANSAS_WASHINGTON,1,0,0.479166666666667,0.0833333333333334,0.0330791428049732
FLORIDA,NEW_HAMPSHIRE,FLORIDA_NEW_HAMPSHIRE,1,0,0.0833333333333334,0.270833333333333,0.0361650553772751
MAINE,VIRGINIA,MAINE_VIRGINIA,1,0,0.0208333333333334,0.6875,0.0362197715676412
NEW_MEXICO,WASHINGTON,NEW_MEXICO_WASHINGTON,1,0,0.6875,0.0833333333333334,0.0376802360006317
CALIFORNIA,RHODE_ISLAND,CALIFORNIA_RHODE_ISLAND,1,0,0.270833333333333,0.270833333333333,0.0529892030529607
MISSISSIPPI,SOUTH_CAROLINA,MISSISSIPPI_SOUTH_CAROLINA,1,0,0.479166666666667,0.0833333333333334,0.0626667619460028
NORTH_DAKOTA,WISCONSIN,NORTH_DAKOTA_WISCONSIN,1,0,0.270833333333333,0.479166666666667,0.0758623901134034
CALIFORNIA,DELAWARE,CALIFORNIA_DELAWARE,1,0,0.270833333333333,0.270833333333333,0.0838004695960907
CALIFORNIA,MARYLAND,CALIFORNIA_MARYLAND,1,0,0.270833333333333,0.479166666666667,0.0925201040691576
INDIANA,NORTH_DAKOTA,INDIANA_NORTH_DAKOTA,1,0,0.479166666666667,0.270833333333333,0.0993206432316329
LOUISIANA,NORTH_DAKOTA,LOUISIANA_NORTH_DAKOTA,1,0,0.270833333333333,0.270833333333333,0.103295000977156
LOUISIANA,RHODE_ISLAND,LOUISIANA_RHODE_ISLAND,1,0,0.270833333333333,0.270833333333333,0.111392211547039
ALABAMA,CONNECTICUT,ALABAMA_CONNECTICUT,1,0,0.479166666666667,0.270833333333333,0.121013830486477
ALABAMA,NEW_JERSEY,ALABAMA_NEW_JERSEY,1,0,0.479166666666667,0.270833333333333,0.121821744153416
NEW_JERSEY,WISCONSIN,NEW_JERSEY_WISCONSIN,1,0,0.270833333333333,0.479166666666667,0.124930573716071
DELAWARE,INDIANA,DELAWARE_INDIANA,1,0,0.270833333333333,0.479166666666667,0.134201228264889
ARIZONA,VERMONT,ARIZONA_VERMONT,1,0,0.6875,0.270833333333333,0.139223124907102
DELAWARE,WISCONSIN,DELAWARE_WISCONSIN,1,0,0.270833333333333,0.479166666666667,0.141842018700679
ALABAMA,NEW_HAMPSHIRE,ALABAMA_NEW_HAMPSHIRE,1,0,0.479166666666667,0.270833333333333,0.1451338057783
MARYLAND,RHODE_ISLAND,MARYLAND_RHODE_ISLAND,1,0,0.479166666666667,0.270833333333333,0.146809859037099
MISSISSIPPI,NEW_JERSEY,MISSISSIPPI_NEW_JERSEY,1,0,0.479166666666667,0.270833333333333,0.166870505094425
MINNESOTA,VERMONT,MINNESOTA_VERMONT,1,0,0.6875,0.270833333333333,0.17228885650406
CONNECTICUT,GEORGIA,CONNECTICUT_GEORGIA,1,0,0.270833333333333,0.6875,0.175579329539315
NEW_HAMPSHIRE,TEXAS,NEW_HAMPSHIRE_TEXAS,1,0,0.270833333333333,0.479166666666667,0.185610742071063
KANSAS,OREGON,KANSAS_OREGON,1,0,0.479166666666667,0.479166666666667,0.195122054161932
MISSISSIPPI,NORTH_CAROLINA,MISSISSIPPI_NORTH_CAROLINA,1,0,0.479166666666667,0.479166666666667,0.200531979890145
CONNECTICUT,MINNESOTA,CONNECTICUT_MINNESOTA,1,0,0.270833333333333,0.6875,0.209118135266325
MONTANA,OREGON,MONTANA_OREGON,1,0,0.479166666666667,0.479166666666667,0.220364387390324
MONTANA,TEXAS,MONTANA_TEXAS,1,0,0.479166666666667,0.479166666666667,0.230200200011943
MARYLAND,NORTH_CAROLINA,MARYLAND_NORTH_CAROLINA,1,0,0.479166666666667,0.479166666666667,0.24445419624353
INDIANA,OREGON,INDIANA_OREGON,1,0,0.479166666666667,0.479166666666667,0.254016360295335
LOUISIANA,NEW_YORK,LOUISIANA_NEW_YORK,1,0,0.270833333333333,0.916666666666667,0.283101717198783
INDIANA,OHIO,INDIANA_OHIO,1,0,0.479166666666667,0.6875,0.283328924771235
TEXAS,VIRGINIA,TEXAS_VIRGINIA,1,0,0.479166666666667,0.6875,0.289387563458148
KANSAS,OHIO,KANSAS_OHIO,1,0,0.479166666666667,0.6875,0.315934501889415
MICHIGAN,TEXAS,MICHIGAN_TEXAS,1,0,0.6875,0.479166666666667,0.329403684326012
ARIZONA,MONTANA,ARIZONA_MONTANA,1,0,0.6875,0.479166666666667,0.330097796902698
ALABAMA,NEW_MEXICO,ALABAMA_NEW_MEXICO,1,0,0.479166666666667,0.6875,0.334213564956859
NEVADA,WISCONSIN,NEVADA_WISCONSIN,1,0,0.6875,0.479166666666667,0.336458354704006
MARYLAND,MICHIGAN,MARYLAND_MICHIGAN,1,0,0.479166666666667,0.6875,0.373384515351739
IDAHO,MISSISSIPPI,IDAHO_MISSISSIPPI,1,0,0.916666666666667,0.479166666666667,0.401447643539364
OREGON,SOUTH_DAKOTA,OREGON_SOUTH_DAKOTA,1,0,0.479166666666667,0.916666666666667,0.436833555346914
MONTANA,NEW_YORK,MONTANA_NEW_YORK,1,0,0.479166666666667,0.916666666666667,0.448066767519312
ILLINOIS,NORTH_CAROLINA,ILLINOIS_NORTH_CAROLINA,1,0,0.916666666666667,0.479166666666667,0.449331964114415
NEW_MEXICO,OHIO,NEW_MEXICO_OHIO,1,0,0.6875,0.6875,0.457115919309076
NEVADA,WEST_VIRGINIA,NEVADA_WEST_VIRGINIA,1,0,0.6875,0.6875,0.458079557380244
MASSACHUSETTS,OHIO,MASSACHUSETTS_OHIO,1,0,0.6875,0.6875,0.459303932916768
NORTH_CAROLINA,WYOMING,NORTH_CAROLINA_WYOMING,1,0,0.479166666666667,0.916666666666667,0.464839092525546
MASSACHUSETTS,VIRGINIA,MASSACHUSETTS_VIRGINIA,1,0,0.6875,0.6875,0.471639146786666
MINNESOTA,NEVADA,MINNESOTA_NEVADA,1,0,0.6875,0.6875,0.476206492236195
MICHIGAN,OHIO,MICHIGAN_OHIO,1,0,0.6875,0.6875,0.478504684391503
KANSAS,NEW_YORK,KANSAS_NEW_YORK,1,0,0.479166666666667,0.916666666666667,0.47967168253172
MASSACHUSETTS,MINNESOTA,MASSACHUSETTS_MINNESOTA,1,0,0.6875,0.6875,0.484794886885713
MICHIGAN,WEST_VIRGINIA,MICHIGAN_WEST_VIRGINIA,1,0,0.6875,0.6875,0.492798002149645
ARIZONA,NEVADA,ARIZONA_NEVADA,1,0,0.6875,0.6875,0.514747125948689
ILLINOIS,WEST_VIRGINIA,ILLINOIS_WEST_VIRGINIA,1,0,0.916666666666667,0.6875,0.583145450376284
MINNESOTA,NEW_YORK,MINNESOTA_NEW_YORK,1,0,0.6875,0.916666666666667,0.586995486183194
ARKANSAS,GEORGIA,ARKANSAS_GEORGIA,1,0,0.916666666666667,0.6875,0.605545783966295
MASSACHUSETTS,WYOMING,MASSACHUSETTS_WYOMING,1,0,0.6875,0.916666666666667,0.606840183337593
GEORGIA,UTAH,GEORGIA_UTAH,1,0,0.6875,0.916666666666667,0.622052801587654
NEW_MEXICO,WYOMING,NEW_MEXICO_WYOMING,1,0,0.6875,0.916666666666667,0.628687463873319
KENTUCKY,MASSACHUSETTS,KENTUCKY_MASSACHUSETTS,1,0,0.958333333333333,0.6875,0.642092164564663
GEORGIA,IDAHO,GEORGIA_IDAHO,1,0,0.6875,0.916666666666667,0.64328450155172
IOWA,VIRGINIA,IOWA_VIRGINIA,1,0,0.916666666666667,0.6875,0.644762320218195
ARIZONA,KENTUCKY,ARIZONA_KENTUCKY,1,0,0.6875,0.958333333333333,0.647529351684013
GEORGIA,NEBRASKA,GEORGIA_NEBRASKA,1,0,0.6875,0.916666666666667,0.659670508998572
ARKANSAS,NEW_MEXICO,ARKANSAS_NEW_MEXICO,1,0,0.916666666666667,0.6875,0.665199872433324
KENTUCKY,WEST_VIRGINIA,KENTUCKY_WEST_VIRGINIA,1,0,0.958333333333333,0.6875,0.667769156227141
COLORADO,NEVADA,COLORADO_NEVADA,1,0,0.958333333333333,0.6875,0.671650383787105
ARIZONA,NEW_YORK,ARIZONA_NEW_YORK,1,0,0.6875,0.916666666666667,0.678431376027611
NEBRASKA,VIRGINIA,NEBRASKA_VIRGINIA,1,0,0.916666666666667,0.6875,0.686173197502733
TENNESSEE,WEST_VIRGINIA,TENNESSEE_WEST_VIRGINIA,1,0,1,0.6875,0.691192436546373
OKLAHOMA,SOUTH_DAKOTA,OKLAHOMA_SOUTH_DAKOTA,1,0,0.916666666666667,0.916666666666667,0.786076925304557
IDAHO,UTAH,IDAHO_UTAH,1,0,0.916666666666667,0.916666666666667,0.821837040017506
ARKANSAS,UTAH,ARKANSAS_UTAH,1,0,0.916666666666667,0.916666666666667,0.823712568103602
IOWA,WYOMING,IOWA_WYOMING,1,0,0.916666666666667,0.916666666666667,0.830219617512264
IOWA,PENNSYLVANIA,IOWA_PENNSYLVANIA,1,0,0.916666666666667,0.916666666666667,0.830290246248128
IDAHO,PENNSYLVANIA,IDAHO_PENNSYLVANIA,1,0,0.916666666666667,0.916666666666667,0.836078559359862
NEBRASKA,PENNSYLVANIA,NEBRASKA_PENNSYLVANIA,1,0,0.916666666666667,0.916666666666667,0.837011327580517
OKLAHOMA,SOUTH_DAKOTA,OKLAHOMA_SOUTH_DAKOTA,1,0,0.916666666666667,0.916666666666667,0.840126876015552
IOWA,WYOMING,IOWA_WYOMING,1,0,0.916666666666667,0.916666666666667,0.84405240145683
COLORADO,NEBRASKA,COLORADO_NEBRASKA,1,0,0.958333333333333,0.916666666666667,0.845423105473151
ILLINOIS,SOUTH_DAKOTA,ILLINOIS_SOUTH_DAKOTA,1,0,0.916666666666667,0.916666666666667,0.84625229240356
NEW_YORK,OKLAHOMA,NEW_YORK_OKLAHOMA,1,0,0.916666666666667,0.916666666666667,0.853307747971623
MISSOURI,UTAH,MISSOURI_UTAH,1,0,1,0.916666666666667,0.854571293364138
KENTUCKY,OKLAHOMA,KENTUCKY_OKLAHOMA,1,0,0.958333333333333,0.916666666666667,0.859953278683012
UTAH,WYOMING,UTAH_WYOMING,1,0,0.916666666666667,0.916666666666667,0.866398045629995
NEBRASKA,OKLAHOMA,NEBRASKA_OKLAHOMA,1,0,0.916666666666667,0.916666666666667,0.86823042086984
MISSOURI,SOUTH_DAKOTA,MISSOURI_SOUTH_DAKOTA,1,0,1,0.916666666666667,0.877663980195308
IDAHO,MISSOURI,IDAHO_MISSOURI,1,0,0.916666666666667,1,0.879166322484361
ARKANSAS,ILLINOIS,ARKANSAS_ILLINOIS,1,0,0.916666666666667,0.916666666666667,0.879173146915606
KENTUCKY,UTAH,KENTUCKY_UTAH,1,0,0.958333333333333,0.916666666666667,0.882617169105324
COLORADO,PENNSYLVANIA,COLORADO_PENNSYLVANIA,1,0,0.958333333333333,0.916666666666667,0.889299114549206
IOWA,MISSOURI,IOWA_MISSOURI,1,0,0.916666666666667,1,0.889554253890156
NEBRASKA,PENNSYLVANIA,NEBRASKA_PENNSYLVANIA,1,0,0.916666666666667,0.916666666666667,0.892824515713438
OKLAHOMA,TENNESSEE,OKLAHOMA_TENNESSEE,1,0,0.916666666666667,1,0.901607473871548
COLORADO,ILLINOIS,COLORADO_ILLINOIS,1,0,0.958333333333333,0.916666666666667,0.909036889366575
SOUTH_DAKOTA,TENNESSEE,SOUTH_DAKOTA_TENNESSEE,1,0,0.916666666666667,1,0.911169130884792
ILLINOIS,MISSOURI,ILLINOIS_MISSOURI,1,0,0.916666666666667,1,0.924592288042704
PENNSYLVANIA,TENNESSEE,PENNSYLVANIA_TENNESSEE,1,0,0.916666666666667,1,0.931299682887927
