"ORF","myStddev","myMean","myCV"
"YLR331C",0.0942624933122151,1.74569032336362,0.0539972594512577
"YLR332W",0.0959683179987649,2.91289458957428,0.0329460318757331
"YLR333C",0.0519820983876839,3.28793956188082,0.015809931237893
"YLR334C",0.150506291285957,1.84179133456214,0.0817173414065052
"YLR335W",0.0511883668916269,2.86718412296407,0.0178531844124154
"YLR336C",0.0670869560045378,2.55068723797726,0.0263015218038802
"YLR337C",0.0523205508315943,3.17105279583228,0.0164994259636293
"YLR338W",0.0774485479500312,2.3509286019909,0.032943811175058
"YLR339C",0.0869757526083807,2.47374984013866,0.0351594778085991
"YLR295C",0.0813589354079943,3.17706985245653,0.0256081670175073
"YLR296W",0.109026287045809,1.87415870788083,0.0581734548879738
"YLR297W",0.181223109091904,2.17554332424803,0.0833001609630289
"YLR298C",0.0582858643859477,2.21238371289508,0.0263452781930292
"YLR299W",0.0651633634136806,3.02784480924422,0.0215213683392003
"YLR300W",0.0581149950797988,3.3631406546759,0.0172799775706673
"YLR301W",0.073479463350519,3.21828439821108,0.0228318738366825
"YLR302C",0.107559632855914,2.08159741512506,0.0516716787186499
"YLR303W",0.0637045938013494,3.57970089534543,0.0177960661138428
"YLR304C",0.125410102826052,3.35449407083731,0.0373856981642387
"YLR305C",0.0611434417415873,2.91642572034511,0.0209651976784624
"YLR306W",0.0425948777487975,2.4186135807584,0.0176112786629773
"YLR307W",0.159434779692749,1.795891879342,0.0887774935265952
"YLR308W",0.0928169063393627,2.14215579624185,0.0433287375746426
"YLR309C",0.0475677539595953,2.8495464388302,0.0166930965964965
"YLR310C",0.0571336661672201,2.1122880462643,0.0270482362802101
"YLR311C",0.0733910045137039,2.40775236803666,0.0304811265012061
"YLR312C",0.13227421355306,2.38025110785557,0.0555715374384299
"YLR313C",0.072569405020825,2.75318024420848,0.026358392325922
"YLR314C",0.186182125754955,2.3782010048309,0.0782869595029009
"YLR315W",0.0690561769717186,2.74345699507953,0.0251712263380009
"YLR316C",0.048930716060549,2.9549245069415,0.0165590409993908
"YLR274W",0.0808193473447052,2.6378009661993,0.0306389103576508
"YLR275W",0.102935582753508,2.27223642614054,0.0453014402767703
"YLR276C",0.124045367212902,2.77412349887522,0.0447151567921172
"YLR277C",0.0334296524744175,2.86052201835314,0.011686556600485
"YLR278C",0.0834916875862556,2.63694076753279,0.0316623295503043
"YLR279W",0.0703065409321796,2.75104615361626,0.0255562927723918
"YLR280C",0.0511849253389639,2.91969732459056,0.0175309012026244
"YLR281C",0.117355629428726,2.17626983496278,0.053925128007269
"YLR282C",0.079744511661217,1.98861232615677,0.0401005820050069
"YLR283W",0.0779385958121704,1.9375417796855,0.0402255046210262
"YLR284C",0.0617634732040971,2.76882796109418,0.0223067211368703
"YLR285W",0.0637546833070294,2.97723744490681,0.0214140405281061
"YLR286C",0.0299113848872801,3.53622622011849,0.00845856091363913
"YLR287C",0.0948591491514991,1.86699174477247,0.0508085530732004
"YLR287C-A",0.019787337624649,3.64547450903118,0.00542791825196653
"YLR288C",0.0730244726008461,2.54218280463518,0.0287251068128146
"YLR289W",0.0851687721575985,2.52268162730283,0.0337612052332811
