id1,id2,tag,tag_counts,selfpairs,DegreePercentile1,DegreePercentile2,DegreePercentileProduct
MAINE,OREGON,MAINE_OREGON,1,0,0.0208333333333334,0.479166666666667,-0.0112149096450493
LOUISIANA,SOUTH_CAROLINA,LOUISIANA_SOUTH_CAROLINA,1,0,0.270833333333333,0.0833333333333334,0.0069065075915117
MICHIGAN,WASHINGTON,MICHIGAN_WASHINGTON,1,0,0.6875,0.0833333333333334,0.0317901731326466
FLORIDA,OREGON,FLORIDA_OREGON,1,0,0.0833333333333334,0.479166666666667,0.0373513568353178
FLORIDA,NEW_MEXICO,FLORIDA_NEW_MEXICO,1,0,0.0833333333333334,0.6875,0.0385884074093511
CALIFORNIA,RHODE_ISLAND,CALIFORNIA_RHODE_ISLAND,1,0,0.270833333333333,0.270833333333333,0.0436470694906191
DELAWARE,SOUTH_CAROLINA,DELAWARE_SOUTH_CAROLINA,1,0,0.270833333333333,0.0833333333333334,0.0506720668002214
CONNECTICUT,WASHINGTON,CONNECTICUT_WASHINGTON,1,0,0.270833333333333,0.0833333333333334,0.0766399877529442
DELAWARE,TEXAS,DELAWARE_TEXAS,1,0,0.270833333333333,0.479166666666667,0.0802400767137722
DELAWARE,NEW_HAMPSHIRE,DELAWARE_NEW_HAMPSHIRE,1,0,0.270833333333333,0.270833333333333,0.0887333910618014
NORTH_DAKOTA,VERMONT,NORTH_DAKOTA_VERMONT,1,0,0.270833333333333,0.270833333333333,0.101247949567828
CONNECTICUT,VERMONT,CONNECTICUT_VERMONT,1,0,0.270833333333333,0.270833333333333,0.10247483827281
CALIFORNIA,KANSAS,CALIFORNIA_KANSAS,1,0,0.270833333333333,0.479166666666667,0.108143308164626
MASSACHUSETTS,NORTH_DAKOTA,MASSACHUSETTS_NORTH_DAKOTA,1,0,0.6875,0.270833333333333,0.110423734172583
NEW_JERSEY,TEXAS,NEW_JERSEY_TEXAS,1,0,0.270833333333333,0.479166666666667,0.11427511696809
RHODE_ISLAND,WISCONSIN,RHODE_ISLAND_WISCONSIN,1,0,0.270833333333333,0.479166666666667,0.128341180164469
KANSAS,NEW_JERSEY,KANSAS_NEW_JERSEY,1,0,0.479166666666667,0.270833333333333,0.131408890660683
MISSISSIPPI,VERMONT,MISSISSIPPI_VERMONT,1,0,0.479166666666667,0.270833333333333,0.140044689914743
NORTH_CAROLINA,RHODE_ISLAND,NORTH_CAROLINA_RHODE_ISLAND,1,0,0.479166666666667,0.270833333333333,0.140059959224572
LOUISIANA,NORTH_CAROLINA,LOUISIANA_NORTH_CAROLINA,1,0,0.270833333333333,0.479166666666667,0.144857542251633
CONNECTICUT,NEVADA,CONNECTICUT_NEVADA,1,0,0.270833333333333,0.6875,0.14640217015739
MARYLAND,NEW_JERSEY,MARYLAND_NEW_JERSEY,1,0,0.479166666666667,0.270833333333333,0.172802621125389
KANSAS,WISCONSIN,KANSAS_WISCONSIN,1,0,0.479166666666667,0.479166666666667,0.176000486031565
ARIZONA,NEW_HAMPSHIRE,ARIZONA_NEW_HAMPSHIRE,1,0,0.6875,0.270833333333333,0.184256664000266
NEW_MEXICO,NORTH_DAKOTA,NEW_MEXICO_NORTH_DAKOTA,1,0,0.6875,0.270833333333333,0.186354391403295
LOUISIANA,OHIO,LOUISIANA_OHIO,1,0,0.270833333333333,0.6875,0.19465762044854
NEVADA,NEW_HAMPSHIRE,NEVADA_NEW_HAMPSHIRE,1,0,0.6875,0.270833333333333,0.19914040118758
NORTH_CAROLINA,TEXAS,NORTH_CAROLINA_TEXAS,1,0,0.479166666666667,0.479166666666667,0.201857063733263
ALABAMA,WISCONSIN,ALABAMA_WISCONSIN,1,0,0.479166666666667,0.479166666666667,0.20695754560274
ALABAMA,OREGON,ALABAMA_OREGON,1,0,0.479166666666667,0.479166666666667,0.218174963809794
ALABAMA,INDIANA,ALABAMA_INDIANA,1,0,0.479166666666667,0.479166666666667,0.231211971735478
ALABAMA,MARYLAND,ALABAMA_MARYLAND,1,0,0.479166666666667,0.479166666666667,0.240491145259106
