id1,id2,tag,tag_counts,selfpairs,DegreePercentile1,DegreePercentile2,DegreePercentileProduct
LOUISIANA,SOUTH_CAROLINA,LOUISIANA_SOUTH_CAROLINA,1,0,0.270833333333333,0.0833333333333334,-0.0323674181527635
MAINE,WASHINGTON,MAINE_WASHINGTON,1,0,0.0208333333333334,0.0833333333333334,-0.0304217546898002
DELAWARE,WASHINGTON,DELAWARE_WASHINGTON,1,0,0.270833333333333,0.0833333333333334,0.0248352680084361
CONNECTICUT,FLORIDA,CONNECTICUT_FLORIDA,1,0,0.270833333333333,0.0833333333333334,0.0361277554727498
RHODE_ISLAND,SOUTH_CAROLINA,RHODE_ISLAND_SOUTH_CAROLINA,1,0,0.270833333333333,0.0833333333333334,0.0389590919436267
NEW_HAMPSHIRE,VERMONT,NEW_HAMPSHIRE_VERMONT,1,0,0.270833333333333,0.270833333333333,0.0523129723441407
DELAWARE,WISCONSIN,DELAWARE_WISCONSIN,1,0,0.270833333333333,0.479166666666667,0.0809322206531327
NEW_JERSEY,RHODE_ISLAND,NEW_JERSEY_RHODE_ISLAND,1,0,0.270833333333333,0.270833333333333,0.0878623920652409
CALIFORNIA,NEW_JERSEY,CALIFORNIA_NEW_JERSEY,1,0,0.270833333333333,0.270833333333333,0.0922980628444234
FLORIDA,NEVADA,FLORIDA_NEVADA,1,0,0.0833333333333334,0.6875,0.095869318302958
OREGON,VERMONT,OREGON_VERMONT,1,0,0.479166666666667,0.270833333333333,0.129823291314126
ALABAMA,NEW_HAMPSHIRE,ALABAMA_NEW_HAMPSHIRE,1,0,0.479166666666667,0.270833333333333,0.131669441247422
DELAWARE,TEXAS,DELAWARE_TEXAS,1,0,0.270833333333333,0.479166666666667,0.132529996498756
NORTH_CAROLINA,NORTH_DAKOTA,NORTH_CAROLINA_NORTH_DAKOTA,1,0,0.479166666666667,0.270833333333333,0.132586732076209
CONNECTICUT,MONTANA,CONNECTICUT_MONTANA,1,0,0.270833333333333,0.479166666666667,0.136950300348254
KANSAS,NORTH_DAKOTA,KANSAS_NORTH_DAKOTA,1,0,0.479166666666667,0.270833333333333,0.139546713148024
LOUISIANA,MONTANA,LOUISIANA_MONTANA,1,0,0.270833333333333,0.479166666666667,0.148582918244264
MISSISSIPPI,NEW_HAMPSHIRE,MISSISSIPPI_NEW_HAMPSHIRE,1,0,0.479166666666667,0.270833333333333,0.154840198101729
CALIFORNIA,WEST_VIRGINIA,CALIFORNIA_WEST_VIRGINIA,1,0,0.270833333333333,0.6875,0.17108553223691
INDIANA,NORTH_DAKOTA,INDIANA_NORTH_DAKOTA,1,0,0.479166666666667,0.270833333333333,0.173702143829164
OHIO,VERMONT,OHIO_VERMONT,1,0,0.6875,0.270833333333333,0.177892459770217
CALIFORNIA,MICHIGAN,CALIFORNIA_MICHIGAN,1,0,0.270833333333333,0.6875,0.183824905325779
ARIZONA,LOUISIANA,ARIZONA_LOUISIANA,1,0,0.6875,0.270833333333333,0.190127839601344
CONNECTICUT,MASSACHUSETTS,CONNECTICUT_MASSACHUSETTS,1,0,0.270833333333333,0.6875,0.215756653921567
RHODE_ISLAND,VIRGINIA,RHODE_ISLAND_VIRGINIA,1,0,0.270833333333333,0.6875,0.216409292363214
INDIANA,MARYLAND,INDIANA_MARYLAND,1,0,0.479166666666667,0.479166666666667,0.218872431607272
ALABAMA,TEXAS,ALABAMA_TEXAS,1,0,0.479166666666667,0.479166666666667,0.220309667012904
ALABAMA,MARYLAND,ALABAMA_MARYLAND,1,0,0.479166666666667,0.479166666666667,0.22322739807641
NORTH_CAROLINA,TEXAS,NORTH_CAROLINA_TEXAS,1,0,0.479166666666667,0.479166666666667,0.229576645190666
MISSISSIPPI,OREGON,MISSISSIPPI_OREGON,1,0,0.479166666666667,0.479166666666667,0.268719869470796
ILLINOIS,NEW_JERSEY,ILLINOIS_NEW_JERSEY,1,0,0.916666666666667,0.270833333333333,0.279295681556481
NEVADA,OREGON,NEVADA_OREGON,1,0,0.6875,0.479166666666667,0.291747534957738
KANSAS,WEST_VIRGINIA,KANSAS_WEST_VIRGINIA,1,0,0.479166666666667,0.6875,0.294249240310179
MISSISSIPPI,VIRGINIA,MISSISSIPPI_VIRGINIA,1,0,0.479166666666667,0.6875,0.296002122218742
ALABAMA,VIRGINIA,ALABAMA_VIRGINIA,1,0,0.479166666666667,0.6875,0.300365315152704
GEORGIA,WISCONSIN,GEORGIA_WISCONSIN,1,0,0.6875,0.479166666666667,0.302968466036297
NEW_MEXICO,OREGON,NEW_MEXICO_OREGON,1,0,0.6875,0.479166666666667,0.304013642698355
MISSISSIPPI,OHIO,MISSISSIPPI_OHIO,1,0,0.479166666666667,0.6875,0.316301567846938
KANSAS,NEW_MEXICO,KANSAS_NEW_MEXICO,1,0,0.479166666666667,0.6875,0.328862973208763
MINNESOTA,NORTH_CAROLINA,MINNESOTA_NORTH_CAROLINA,1,0,0.6875,0.479166666666667,0.331907671586539
MONTANA,WEST_VIRGINIA,MONTANA_WEST_VIRGINIA,1,0,0.479166666666667,0.6875,0.340453574140063
ARIZONA,WISCONSIN,ARIZONA_WISCONSIN,1,0,0.6875,0.479166666666667,0.342889681224854
KANSAS,MASSACHUSETTS,KANSAS_MASSACHUSETTS,1,0,0.479166666666667,0.6875,0.348253807563259
INDIANA,MICHIGAN,INDIANA_MICHIGAN,1,0,0.479166666666667,0.6875,0.349869370798704
MARYLAND,MINNESOTA,MARYLAND_MINNESOTA,1,0,0.479166666666667,0.6875,0.368093707262432
GEORGIA,INDIANA,GEORGIA_INDIANA,1,0,0.6875,0.479166666666667,0.370190356161534
NEVADA,NORTH_CAROLINA,NEVADA_NORTH_CAROLINA,1,0,0.6875,0.479166666666667,0.373112796050418
GEORGIA,TEXAS,GEORGIA_TEXAS,1,0,0.6875,0.479166666666667,0.37546932765772
MONTANA,WYOMING,MONTANA_WYOMING,1,0,0.479166666666667,0.916666666666667,0.413383392814681
MICHIGAN,NEW_MEXICO,MICHIGAN_NEW_MEXICO,1,0,0.6875,0.6875,0.448827107661091
MINNESOTA,NEVADA,MINNESOTA_NEVADA,1,0,0.6875,0.6875,0.45307096675516
COLORADO,MARYLAND,COLORADO_MARYLAND,1,0,0.958333333333333,0.479166666666667,0.454244257780374
ARIZONA,MICHIGAN,ARIZONA_MICHIGAN,1,0,0.6875,0.6875,0.470700715017404
ARKANSAS,WISCONSIN,ARKANSAS_WISCONSIN,1,0,0.916666666666667,0.479166666666667,0.474660985583419
ARIZONA,MINNESOTA,ARIZONA_MINNESOTA,1,0,0.6875,0.6875,0.479902192528203
ARIZONA,WYOMING,ARIZONA_WYOMING,1,0,0.6875,0.916666666666667,0.599909448507884
OKLAHOMA,VIRGINIA,OKLAHOMA_VIRGINIA,1,0,0.916666666666667,0.6875,0.605037792542704
IOWA,OHIO,IOWA_OHIO,1,0,0.916666666666667,0.6875,0.615727949585937
NEBRASKA,NEW_MEXICO,NEBRASKA_NEW_MEXICO,1,0,0.916666666666667,0.6875,0.624000445262216
PENNSYLVANIA,WEST_VIRGINIA,PENNSYLVANIA_WEST_VIRGINIA,1,0,0.916666666666667,0.6875,0.625114752961229
OHIO,WYOMING,OHIO_WYOMING,1,0,0.6875,0.916666666666667,0.629331852830742
GEORGIA,NEW_YORK,GEORGIA_NEW_YORK,1,0,0.6875,0.916666666666667,0.631074142494224
ILLINOIS,MINNESOTA,ILLINOIS_MINNESOTA,1,0,0.916666666666667,0.6875,0.632135923543725
GEORGIA,SOUTH_DAKOTA,GEORGIA_SOUTH_DAKOTA,1,0,0.6875,0.916666666666667,0.645235264467673
MASSACHUSETTS,NEW_YORK,MASSACHUSETTS_NEW_YORK,1,0,0.6875,0.916666666666667,0.64684968200782
MICHIGAN,MISSOURI,MICHIGAN_MISSOURI,1,0,0.6875,1,0.648385303045915
NEW_MEXICO,WYOMING,NEW_MEXICO_WYOMING,1,0,0.6875,0.916666666666667,0.659785707978121
OHIO,TENNESSEE,OHIO_TENNESSEE,1,0,0.6875,1,0.6667845903217
MASSACHUSETTS,TENNESSEE,MASSACHUSETTS_TENNESSEE,1,0,0.6875,1,0.674821877121608
MISSOURI,NEVADA,MISSOURI_NEVADA,1,0,1,0.6875,0.67674098818327
COLORADO,VIRGINIA,COLORADO_VIRGINIA,1,0,0.958333333333333,0.6875,0.697882118690218
TENNESSEE,WEST_VIRGINIA,TENNESSEE_WEST_VIRGINIA,1,0,1,0.6875,0.708133730362832
MASSACHUSETTS,MISSOURI,MASSACHUSETTS_MISSOURI,1,0,0.6875,1,0.708645643089842
IDAHO,PENNSYLVANIA,IDAHO_PENNSYLVANIA,1,0,0.916666666666667,0.916666666666667,0.785348037456944
IOWA,NEW_YORK,IOWA_NEW_YORK,1,0,0.916666666666667,0.916666666666667,0.798606734504566
ARKANSAS,KENTUCKY,ARKANSAS_KENTUCKY,1,0,0.916666666666667,0.958333333333333,0.803223199335703
ARKANSAS,SOUTH_DAKOTA,ARKANSAS_SOUTH_DAKOTA,1,0,0.916666666666667,0.916666666666667,0.810342012486928
OKLAHOMA,UTAH,OKLAHOMA_UTAH,1,0,0.916666666666667,0.916666666666667,0.813965521230804
NEBRASKA,SOUTH_DAKOTA,NEBRASKA_SOUTH_DAKOTA,1,0,0.916666666666667,0.916666666666667,0.815452353098451
ILLINOIS,OKLAHOMA,ILLINOIS_OKLAHOMA,1,0,0.916666666666667,0.916666666666667,0.828128618085921
COLORADO,NEBRASKA,COLORADO_NEBRASKA,1,0,0.958333333333333,0.916666666666667,0.830511383616282
IDAHO,PENNSYLVANIA,IDAHO_PENNSYLVANIA,1,0,0.916666666666667,0.916666666666667,0.839514396821353
KENTUCKY,NEW_YORK,KENTUCKY_NEW_YORK,1,0,0.958333333333333,0.916666666666667,0.841707904397073
IOWA,UTAH,IOWA_UTAH,1,0,0.916666666666667,0.916666666666667,0.849822711929037
ILLINOIS,IOWA,ILLINOIS_IOWA,1,0,0.916666666666667,0.916666666666667,0.850113646258985
NEBRASKA,PENNSYLVANIA,NEBRASKA_PENNSYLVANIA,1,0,0.916666666666667,0.916666666666667,0.8569237662581
IDAHO,IOWA,IDAHO_IOWA,1,0,0.916666666666667,0.916666666666667,0.857404812287477
COLORADO,NEBRASKA,COLORADO_NEBRASKA,1,0,0.958333333333333,0.916666666666667,0.858817756958191
MISSOURI,SOUTH_DAKOTA,MISSOURI_SOUTH_DAKOTA,1,0,1,0.916666666666667,0.859895794971966
ARKANSAS,KENTUCKY,ARKANSAS_KENTUCKY,1,0,0.916666666666667,0.958333333333333,0.860164422102978
IOWA,KENTUCKY,IOWA_KENTUCKY,1,0,0.916666666666667,0.958333333333333,0.86016763488671
ILLINOIS,KENTUCKY,ILLINOIS_KENTUCKY,1,0,0.916666666666667,0.958333333333333,0.863512063691568
ILLINOIS,OKLAHOMA,ILLINOIS_OKLAHOMA,1,0,0.916666666666667,0.916666666666667,0.865548851804316
IDAHO,KENTUCKY,IDAHO_KENTUCKY,1,0,0.916666666666667,0.958333333333333,0.86926962736451
NEW_YORK,UTAH,NEW_YORK_UTAH,1,0,0.916666666666667,0.916666666666667,0.869793513950328
SOUTH_DAKOTA,UTAH,SOUTH_DAKOTA_UTAH,1,0,0.916666666666667,0.916666666666667,0.876210808795347
COLORADO,SOUTH_DAKOTA,COLORADO_SOUTH_DAKOTA,1,0,0.958333333333333,0.916666666666667,0.881909106378933
IDAHO,MISSOURI,IDAHO_MISSOURI,1,0,0.916666666666667,1,0.883445947198707
COLORADO,PENNSYLVANIA,COLORADO_PENNSYLVANIA,1,0,0.958333333333333,0.916666666666667,0.889641979277933
TENNESSEE,WYOMING,TENNESSEE_WYOMING,1,0,1,0.916666666666667,0.892728597429028
MISSOURI,OKLAHOMA,MISSOURI_OKLAHOMA,1,0,1,0.916666666666667,0.893185996081554
IDAHO,OKLAHOMA,IDAHO_OKLAHOMA,1,0,0.916666666666667,0.916666666666667,0.894219612231886
KENTUCKY,UTAH,KENTUCKY_UTAH,1,0,0.958333333333333,0.916666666666667,0.897632835517008
NEW_YORK,TENNESSEE,NEW_YORK_TENNESSEE,1,0,0.916666666666667,1,0.902681985443383
ARKANSAS,MISSOURI,ARKANSAS_MISSOURI,1,0,0.916666666666667,1,0.904915018713348
MISSOURI,PENNSYLVANIA,MISSOURI_PENNSYLVANIA,1,0,1,0.916666666666667,0.924101059414315
TENNESSEE,WYOMING,TENNESSEE_WYOMING,1,0,1,0.916666666666667,0.928235663627703
ARKANSAS,COLORADO,ARKANSAS_COLORADO,1,0,0.916666666666667,0.958333333333333,0.933995606133541
NEBRASKA,TENNESSEE,NEBRASKA_TENNESSEE,1,0,0.916666666666667,1,0.942253769765253
TENNESSEE,UTAH,TENNESSEE_UTAH,1,0,1,0.916666666666667,0.946023283303155
