"ORF","myStddev","myMean","myCV"
"YKR009C",0.446197763052657,11.8233924721879,0.0377385563493934
"YDL157C",0.221728102810419,13.6988676778765,0.0161858708343104
"YER059W",0.4190614252095,11.6389616487404,0.0360050525000959
"YGL059W",0.687437019226064,10.9420686802438,0.0628251420562959
"YDR481C",0.253710869124261,12.8835887040048,0.0196925619835563
"YML113W",0.735359688592716,8.34625047027611,0.0881065924407117
"YIL157C",0.331075345059725,12.3196313856516,0.026873802851384
"YPR003C",0.631671852561274,8.71532822998349,0.072478263112125
"YNR074C",1.41513117085423,12.9093330156595,0.109620781270235
"YLR154C-H",0.38939828965027,8.21652526631715,0.0473920881429734
"YKL012W",0.284650962399111,12.1198559798844,0.0234863320877371
"YJL147C",0.162437474369191,10.0394460174304,0.0161799240801902
"YDL216C",0.301826857555853,9.41734495754993,0.0320501010546372
"YNL320W",0.0695971997152662,12.1447255983299,0.0057306523026619
"YHL007C",0.077056250033238,12.9999295856519,0.00592743595459823
"YPL223C",1.25105926189199,5.82299043827603,0.214848242523026
"YKL138C",0.169676082768541,12.7595668058652,0.0132979501067815
"YNL126W",1.32330449792865,9.01287558076585,0.146823784048753
"YKL055C",0.213495012593014,9.03723278207082,0.0236239364129882
"YML035C",0.327215016456328,12.0351411970214,0.0271882989239305
"YER087C-B",0.234240503416063,13.9532004542693,0.0167875824749863
"YIL160C",0.0536299816614585,1.95698013066,0.0274044589524635
"YLR050C",0.259869247351858,12.1249569154794,0.0214325914032811
"YOR037W",0.114705592926864,10.5092586284507,0.0109147178675699
"YOL008W",0.204380373456437,10.5206879786574,0.0194265217133184
"YOR072W-B",0.850329560722743,8.78514936726696,0.09679170212985
"YPL253C",1.33193377180933,8.2035077661817,0.162361493372399
"YDL048C",0.431475613864875,13.5295863655001,0.0318912642418336
"YDR056C",0.145783091277858,13.7118868349246,0.0106318767820155
"YNL083W",0.226102697388373,10.3201598231449,0.0219088368070904
"YCR081W",0.144596449913523,10.6834261181195,0.0135346515541753
"YDL159W",0.341249868948792,10.3088802085905,0.0331025156994671
"YCR024C-B",0.182425285301019,14.5226307862078,0.0125614489541571
"YPL154C",0.3293849713012,14.968579185114,0.0220050926161895
"YDR020C",0.647223107724431,10.3986412488735,0.0622411228769474
"YOR290C",0.150614420646283,10.2036121967702,0.0147608922940012
"YGR267C",0.130021788637504,14.342323853769,0.00906560122077675
"YNL216W",0.4825665350856,10.5858176334113,0.0455861372070597
"YFL034C-B",0.229860544060976,10.7093308414505,0.0214635767130567
"YEL031W",0.123448300825388,14.0416952884048,0.00879155246498822
"YBR238C",0.554368609874027,11.5280857219064,0.0480885225220506
"YFL045C",0.58045707554108,14.5325108089415,0.0399419675768579
"YGL222C",0.599638000911926,2.79801612472487,0.214308272069336
"YIR021W",0.400244493537567,11.4111989462999,0.0350747099775477
"YHR014W",0.00696817070921523,2.04431381067112,0.00340856216537894
"YEL006W",0.0596335898129614,11.8517866808271,0.00503161180832186
"YDL029W",0.452112740249863,14.1414848291457,0.0319706696794706
"YLR401C",0.472413465086959,11.6939025398736,0.0403982728157803
"YDR447C",0.217990154522569,14.6623284989535,0.0148673626114793
"YOR192C-C",0.238083563503814,10.6349270483654,0.0223869484408366
"YER026C",0.409086186648732,13.3007062941184,0.030756726567944
"YLR287C-A",0.136809961885581,15.4414553612488,0.00885991369886764
"YKL195W",0.701056131385006,13.2765527522936,0.052804078322507
"YDR144C",1.24619612968677,10.5635788492847,0.11797101602277
"YDR439W",0.117806378605516,9.56865405734698,0.0123116979566277
"YBR149W",0.548820401051065,14.3280866055246,0.0383038165639962
"YER114C",0.420687577777381,11.2029635620547,0.0375514546170873
"YMR247C",0.286993980560664,12.5678200216636,0.0228356214574972
"YMR076C",0.582037724881915,10.6768814360836,0.0545138323738296
"YGR056W",0.214685847824154,11.1459096765572,0.0192614020796971
"YAL013W",0.17618790232081,10.7559698828055,0.0163804756094068
"YPR002W",1.0381957464778,8.91313751084766,0.116479269529307
