"ORF","myStddev","myMean","myCV"
"YKR009C",0.498222405528648,8.11399861749221,0.0614028211016178
"YDL157C",0.207057393649674,10.9563113078664,0.0188984584164755
"YER059W",0.161959988941023,7.83448474608356,0.020672704611747
"YGL059W",0.152058117225424,7.53614763262778,0.0201771680489761
"YDR481C",0.188003043979343,11.121655205197,0.0169042323746462
"YML113W",0.23825271902377,7.7803621410238,0.0306223174069914
"YIL157C",0.253296477345894,9.54928837851754,0.0265251678769823
"YPR003C",0.219448571551934,7.52201022367589,0.0291741921409797
"YNR074C",0.139127551325856,8.79928484563614,0.015811233954411
"YLR154C-H",0.597459391825364,8.34494970410124,0.0715953256772458
"YKL012W",0.224652932947311,8.83763852024129,0.0254200183038463
"YJL147C",0.231144420668576,6.94712132720323,0.0332719711923657
"YDL216C",0.305950359340689,6.19856724509926,0.0493582383223447
"YNL320W",0.198898374542149,10.1394720989211,0.0196162455600931
"YHL007C",0.322827344797701,9.53809255616097,0.0338461115675771
"YPL223C",0.880807430545814,5.3588389504383,0.164365348295039
"YKL138C",0.354540528306164,9.47761250997064,0.0374082109743546
"YNL126W",0.328476028236421,6.57609671482386,0.0499499995941315
"YKL055C",0.312814759317433,5.96701936411244,0.0524239557858318
"YML035C",0.214509612467452,9.00919068509384,0.0238100868285948
"YER087C-B",0.188925465768339,11.4143604295661,0.0165515594968399
"YIL160C",2.05536421673822,4.38344738710258,0.468892183532469
"YLR050C",0.56840449541249,10.6081198257293,0.053582020636104
"YOR037W",0.35636660644546,8.13249056428424,0.0438201069682796
"YOL008W",0.245475225340485,8.26129335375181,0.0297138976706359
"YOR072W-B",0.627260944762325,10.7302638060341,0.0584571783230144
"YPL253C",0.397760542614176,7.13518307224781,0.0557463681851779
"YDL048C",0.446313477564285,9.99049575419251,0.0446738068405654
"YDR056C",0.248935075877017,10.22415692089,0.024347736229321
"YNL083W",0.100093205106836,7.53335590871139,0.01328666882592
"YCR081W",0.277486548591682,6.70346561369945,0.0413944912351903
"YDL159W",0.0960845369745396,7.07310155811001,0.013584498424792
"YCR024C-B",0.184074821918216,12.5068114601755,0.0147179656864862
"YPL154C",0.561550847357261,11.7142225134198,0.0479375260896702
"YDR020C",0.282521671868914,7.79887282788958,0.0362259621491182
"YOR290C",0.311084516139148,7.67647517793103,0.0405243954977514
"YGR267C",0.11612796664356,11.1107164811877,0.0104518882144265
"YNL216W",0.394626892452063,8.44416888352798,0.0467336570235894
"YFL034C-B",0.143174542361558,7.63845488668738,0.018743914114239
"YEL031W",0.42108867619606,11.311734435037,0.0372258276230194
"YBR238C",0.252777113483248,7.32278811184186,0.0345192445312567
"YFL045C",0.13927032936656,13.2768573497782,0.0104897059369917
"YGL222C",0.649718549124211,2.80434319909761,0.231682965670278
"YIR021W",0.137155013502445,8.77605284931165,0.0156283258382158
"YHR014W",0.608987812427314,3.95652774959709,0.153919762723598
"YEL006W",0.0655008869694213,9.93377040213464,0.0065937588969588
"YDL029W",0.0236585477826179,11.0301635548498,0.00214489546460221
"YLR401C",0.147182606181468,8.76767448833655,0.0167869605991032
"YDR447C",0.109335795000379,12.8684866249735,0.00849639885300838
"YOR192C-C",0.371768098794617,9.82966327154811,0.037821041120574
"YER026C",0.30200152838218,10.8485135022536,0.0278380561834064
"YLR287C-A",0.350983924097473,13.2802870983993,0.0264289409932846
"YKL195W",0.346832252936085,9.72220471973378,0.0356742388104725
"YDR144C",0.118048908879447,9.41280223112206,0.0125413140508929
"YDR439W",0.179958228051165,6.76632975238211,0.0265961362565592
"YBR149W",0.222810079942891,10.3760797205794,0.0214734356272323
"YER114C",0.122609638969907,8.30700605196348,0.0147597868838588
"YMR247C",0.165624632976141,9.85348349066458,0.0168087390751766
"YMR076C",0.244037278500716,7.67430214836986,0.0317992794370956
"YGR056W",0.161888260442212,7.73308173363849,0.02093450787388
"YAL013W",0.377789613562484,7.95453596015668,0.0474936081067188
"YPR002W",0.243447303525531,6.09540961403524,0.0399394493464347
"YOR175C",0.666661071333135,10.1132025633252,0.0659198772257104
"YDL167C",0.130945506606559,9.26798191142579,0.0141288047234023
"YDR465C",0.335346916826399,9.77302240463309,0.0343135319803853
"YJL201W",0.194623600158561,7.57187948258463,0.025703473042089
"YDR495C",0.198818146471051,6.72139635947992,0.0295798872492672
"YDR501W",0.211724512474409,6.41220571051367,0.0330189831756736
"YHL010C",0.486364731016089,4.60398709721482,0.105639898797787
"YHR152W",0.590643531561114,8.37066897176373,0.0705610905835001
"YER035W",0.38069233770061,8.11914699559993,0.0468882184183784
"YHR002W",0.144749288934806,8.21121292937296,0.0176282469082018
"YPL020C",0.327846977486341,8.48136782594758,0.0386549651205244
"YLR286C",0.148097871254316,12.3911828739848,0.0119518751971006
"YKL061W",0.688873117443463,6.7536637224735,0.101999913787707
"YHR131C",0.107102214027234,7.67904243152898,0.0139473397864672
"YJL185C",0.573054813759219,6.8087024286258,0.084165054908249
"YMR317W",1.08394013584577,5.10282413071317,0.21241965391707
"YIL125W",0.343797087242858,7.84071884688894,0.0438476489154143
"YPL065W",0.45739121515148,8.5304264502241,0.0536187982887378
"YGR130C",0.128166740183712,8.43750441952182,0.0151901242134075
"YDL049C",0.436827438468045,5.50047348491839,0.0794163338239465
"YBR065C",0.275536483599782,6.80846998085488,0.0404696626958154
"YJR082C",0.313783229298661,8.48590465443744,0.0369769920917717
"YMR182C",0.284835727139925,5.91694107976204,0.0481390169853407
"YPL264C",0.222099247774508,6.75394577301332,0.0328843694099452
"YPL199C",0.304351072224954,9.70314011252836,0.0313662452252943
"YGR080W",0.215967864524807,8.12992262286127,0.0265645658074909
"YLR125W",0.292647111265595,5.61560491295614,0.0521131945358922
"YNL292W",0.155868005868416,8.09492409756165,0.0192550299409684
"YAR033W",0.168001595398995,9.22145939707218,0.0182185474299584
"YKL063C",0.329166597211555,8.62013729359608,0.0381857719895127
"YIL010W",0.415385386530654,8.75449417149279,0.047448245254794
"YGR113W",0.35037965645352,8.03764657082977,0.0435923193892498
"YLR266C",0.250826400128717,7.95204008148153,0.0315423963610085
