"ORF","myStddev","myMean","myCV"
"YKR009C",0.640508928474612,10.5938437593895,0.0604604846948889
"YDL157C",0.337424299853264,13.0774877385839,0.0258019205674898
"YER059W",0.490080038747313,10.5072155170651,0.0466422372274899
"YGL059W",1.33908940370519,10.6821765188889,0.125357355903764
"YDR481C",0.643038443243407,12.9983368937048,0.0494708244986969
"YML113W",0.435000054921027,10.1537473684821,0.0428413312971815
"YIL157C",0.574078028972497,11.9651417177666,0.0479792084802531
"YPR003C",0.307254580789051,9.28765932374347,0.0330820253068035
"YNR074C",4.16528568541517,4.81780511554122,0.864560849914587
"YLR154C-H",1.61169963743559,6.49147929012477,0.248279254296845
"YKL012W",0.405531319600241,11.5029681254127,0.0352544938992161
"YJL147C",0.890945951854977,10.0139120789869,0.0889708182803529
"YDL216C",0.331060880029719,9.14897191666918,0.0361855827130188
"YNL320W",0.268575461947285,11.9141717354224,0.0225425206142341
"YHL007C",0.269543993844389,12.7168064909576,0.0211958870362659
"YPL223C",2.1145207126011,6.09208187186969,0.347093285526077
"YKL138C",0.785531729240768,12.296695773079,0.063881529130819
"YNL126W",0.343705341654541,10.075455524272,0.034113131741443
"YKL055C",0.853986020756932,8.22639377308712,0.103810496350268
"YML035C",0.330677266725025,11.8050357014859,0.0280115431318352
"YER087C-B",0.229700305655386,13.7630539879514,0.0166896319564301
"YIL160C",2.76748910833095,6.66092129448873,0.415481430567388
"YLR050C",1.02220099345201,12.6189131656654,0.0810054701250578
"YOR037W",0.135226613857344,10.2065605803103,0.013248989489977
"YOL008W",0.131405809724871,10.8447805428269,0.0121169634743589
"YOR072W-B",0.964886314282211,8.47049954926525,0.113911382518863
"YPL253C",0.163909817601469,10.028547920775,0.01634432211885
"YDL048C",0.942968774123426,12.7522707940603,0.0739451654808521
"YDR056C",0.208989254465328,12.4408067575255,0.0167986898710494
"YNL083W",0.251292683479867,10.4275550414641,0.0240989074122004
"YCR081W",0.682773194413805,10.1812914385523,0.0670615509372836
"YDL159W",0.323261236291524,10.3254195228511,0.0313073222425606
"YCR024C-B",0.159381810917265,14.7511140471602,0.0108047304364749
"YPL154C",0.149808530906302,14.8877264886736,0.0100625526013172
"YDR020C",0.89637491877269,8.8915563572911,0.100811925691463
"YOR290C",0.365795897136917,12.6330703018592,0.0289554232183038
"YGR267C",0.520123210988001,13.9490970539914,0.0372872314942544
"YNL216W",0.512926708799099,11.3294266996367,0.0452738450406805
"YFL034C-B",0.162011769615463,11.2351888171723,0.014420030873699
"YEL031W",0.354818298037369,14.4264482163681,0.0245949864246417
"YBR238C",0.805062461525766,10.4575975723339,0.0769834998867807
"YFL045C",0.301468453663909,14.5524668923723,0.0207159690445284
"YGL222C",0.946304352408715,5.28700936841161,0.178986698616919
"YIR021W",0.437737932996491,11.194955285598,0.0391013560866678
"YHR014W",0.76834885083252,2.83223626818187,0.271286989529922
"YEL006W",0.176954780038216,12.0144894302556,0.0147284477684585
"YDL029W",0.310114926951995,13.4722223987045,0.0230188396371645
"YLR401C",0.320545411870115,12.1962938293415,0.0262821982116367
"YDR447C",0.134633611470244,14.9774930217252,0.00898906187270161
"YOR192C-C",1.24144724562442,10.1096244644433,0.122798552012563
"YER026C",0.577318769807095,14.1061573803465,0.0409267211644361
"YLR287C-A",0.214107979475887,15.4864543367097,0.0138255003256851
"YKL195W",0.816593041704628,12.4069453462289,0.0658174126601463
"YDR144C",0.86380245476821,10.854963905474,0.0795767228974945
"YDR439W",0.250067183309933,9.66361240610428,0.0258771950696172
"YBR149W",0.39533917161835,14.1412581129577,0.0279564355915474
"YER114C",0.158496770017519,11.6869514785438,0.0135618574534604
"YMR247C",0.195083226063989,12.9695653610536,0.0150416163250779
"YMR076C",1.23886267286736,11.1071419371137,0.111537484609592
"YGR056W",0.245682120494248,11.4446795664413,0.0214669287215913
"YAL013W",0.318889150796541,11.8457480921298,0.0269201360957868
"YPR002W",0.643402259479411,11.4506337929397,0.0561892268248178
